id,createdat,data,bandeira,hour,iddepartamento,nomedepartamento,idlinha,nomelinha,idsublinha,nomesublinha,canalmis,visits,pedidos,receita,unidades,productview,carrinhoadicionar,checkout,checkoutenderecolistar,checkoutpagamento
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,972,Bonecas,1724,Baby Alive,Canal - SEM Branding (WA),5,0,0,0,4,1,0,1,1
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,972,Bonecas,1724,Baby Alive,Canal - SEM PLA (WA),25,1,65.89,1,20,3,3,1,1
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,972,Bonecas,1724,Baby Alive,Canal - SEO (WA),8,1,285.94,3,6,2,2,2,1
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,972,Bonecas,1724,Baby Alive,Canal - Social DPA (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,972,Bonecas,1725,Littlest Pet Shop,Canal - Email Marketing (WA),1,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,972,Bonecas,1727,My Little Pony,Canal - Comparador de Preço (WA),1,0,0,0,0,1,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,972,Bonecas,1730,Princesas Disney,Canal - SEO (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,972,Bonecas,1736,Bebês,Canal - SEM Branding (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,972,Bonecas,1736,Bebês,Canal - SEM PLA (WA),2,0,0,0,2,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,972,Bonecas,1736,Bebês,Canal - SEO (WA),2,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,972,Bonecas,1737,Diversas,,1,0,0,0,1,1,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,972,Bonecas,1737,Diversas,Canal - Comparador de Preço (WA),2,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,972,Bonecas,1737,Diversas,Canal - Email Marketing (WA),1,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,972,Bonecas,1737,Diversas,Canal - SEM Branding (WA),1,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,972,Bonecas,1737,Diversas,Canal - SEM PLA (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,972,Bonecas,1737,Diversas,Canal - SEO (WA),2,1,81.18,1,1,1,1,1,1
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,972,Bonecas,2127,Monster High,,1,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,972,Bonecas,2127,Monster High,Canal - SEM PLA (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,972,Bonecas,2915,Acessórios para Bonecas,Canal - SEM Branding (WA),1,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,972,Bonecas,2915,Acessórios para Bonecas,Canal - SEO (WA),1,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,972,Bonecas,476,Super-heroínas,,1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,972,Bonecas,476,Super-heroínas,Canal - SEM PLA (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,972,Bonecas,476,Super-heroínas,Canal - SEO (WA),1,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,972,Bonecas,926,Frozen,Canal - SEM PLA (WA),2,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,975,Controle Remoto,869,Carros,Canal - SEO (WA),2,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,975,Controle Remoto,936,Aviões e Helicópteros,,1,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,978,Brinquedos Educativos,,,,2,0,0,0,2,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,978,Brinquedos Educativos,,,Canal - Comparador de Preço (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,978,Brinquedos Educativos,,,Canal - SEM PLA (WA),8,0,0,0,8,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,978,Brinquedos Educativos,,,Canal - SEO (WA),2,0,0,0,1,1,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,978,Brinquedos Educativos,978,Brinquedos Educativos,Canal - Comparador de Preço (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,978,Brinquedos Educativos,978,Brinquedos Educativos,Canal - SEM PLA (WA),2,0,0,0,2,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,978,Brinquedos Educativos,978,Brinquedos Educativos,Canal - SEO (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,981,Blocos de Montar,961,Lego,,7,0,0,0,6,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,981,Blocos de Montar,961,Lego,Canal - Email Marketing (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,981,Blocos de Montar,961,Lego,Canal - Retargeting (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,981,Blocos de Montar,961,Lego,Canal - SEM Branding (WA),2,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,981,Blocos de Montar,961,Lego,Canal - SEM PLA (WA),7,0,0,0,6,1,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,981,Blocos de Montar,961,Lego,Canal - SEO (WA),4,0,0,0,4,1,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,981,Blocos de Montar,961,Lego,Não Identificado,1,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,981,Blocos de Montar,965,Outros Blocos de Montar,,1,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,981,Blocos de Montar,965,Outros Blocos de Montar,Canal - SEM PLA (WA),3,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,981,Blocos de Montar,965,Outros Blocos de Montar,Canal - SEO (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,984,Pelúcias,1597,Bichinhos,,1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,984,Pelúcias,1597,Bichinhos,Canal - Afiliados (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,984,Pelúcias,1597,Bichinhos,Canal - Comparador de Preço (WA),1,0,0,0,1,1,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,984,Pelúcias,1597,Bichinhos,Canal - SEM PLA (WA),4,0,0,0,4,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,984,Pelúcias,1597,Bichinhos,Canal - SEO (WA),2,0,0,0,2,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,988,Brinquedos Eletrônicos,1002,Relógios Infantis,Canal - Comparador de Preço (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,988,Brinquedos Eletrônicos,1086,Câmeras e Filmadoras,Canal - SEM PLA (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,988,Brinquedos Eletrônicos,1089,Robôs,Canal - SEM Branding (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,988,Brinquedos Eletrônicos,1091,Walkie Talkies,,1,0,0,0,1,1,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,988,Brinquedos Eletrônicos,1091,Walkie Talkies,Canal - SEM PLA (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,988,Brinquedos Eletrônicos,819,Notebooks Infantis,Canal - SEM PLA (WA),2,0,0,0,2,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,988,Brinquedos Eletrônicos,828,Mini Games,Canal - SEM PLA (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,993,Brincadeiras,,,Canal - SEM PLA (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,993,Brincadeiras,1084,Brincando de Escolinha,Canal - SEO (WA),2,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,993,Brincadeiras,1609,Tocas e Barracas Infantis,,1,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,993,Brincadeiras,1609,Tocas e Barracas Infantis,Canal - Comparador de Preço (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,993,Brincadeiras,1609,Tocas e Barracas Infantis,Canal - Email Marketing (WA),1,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,993,Brincadeiras,1609,Tocas e Barracas Infantis,Canal - SEM PLA (WA),2,0,0,0,2,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,993,Brincadeiras,1609,Tocas e Barracas Infantis,Canal - SEO (WA),2,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,993,Brincadeiras,1609,Tocas e Barracas Infantis,Canal - Social DPA (WA),1,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,993,Brincadeiras,2017,Lançadores,,2,1,74.9,1,1,0,1,1,1
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,993,Brincadeiras,2017,Lançadores,Canal - Comparador de Preço (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,993,Brincadeiras,2017,Lançadores,Canal - Email Marketing (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,993,Brincadeiras,2017,Lançadores,Canal - SEM Branding (WA),1,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,993,Brincadeiras,2017,Lançadores,Canal - SEM PLA (WA),4,0,0,0,3,2,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,993,Brincadeiras,2017,Lançadores,Canal - SEO (WA),4,0,0,0,4,1,1,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,993,Brincadeiras,759,Brincadeiras de Casinha,,7,0,0,0,4,1,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,993,Brincadeiras,759,Brincadeiras de Casinha,Canal - Email Marketing (WA),2,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,993,Brincadeiras,759,Brincadeiras de Casinha,Canal - SEM Branding (WA),4,0,0,0,2,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,993,Brincadeiras,759,Brincadeiras de Casinha,Canal - SEM PLA (WA),5,0,0,0,5,1,1,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,993,Brincadeiras,759,Brincadeiras de Casinha,Canal - SEM Search (WA),1,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,993,Brincadeiras,759,Brincadeiras de Casinha,Canal - SEO (WA),10,0,0,0,6,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",977,Brinquedos,993,Brincadeiras,759,Brincadeiras de Casinha,Canal - Social DPA (WA),1,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1037,Alimentação,1038,Cadeirões,Canal - Email Marketing (WA),1,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1037,Alimentação,1038,Cadeirões,Canal - Retargeting (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1037,Alimentação,1038,Cadeirões,Canal - SEM PLA (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1037,Alimentação,1038,Cadeirões,Canal - SEO (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1037,Alimentação,1039,Copos,,1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1037,Alimentação,1039,Copos,Canal - SEM PLA (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1037,Alimentação,1039,Copos,Canal - SEO (WA),2,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1037,Alimentação,1041,Leite em Pó e Fórmulas,Canal - SEM PLA (WA),4,0,0,0,4,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1037,Alimentação,1042,Mamadeiras,,1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1037,Alimentação,1042,Mamadeiras,Canal - SEM Branding (WA),1,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1037,Alimentação,1042,Mamadeiras,Canal - SEM PLA (WA),4,0,0,0,3,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1037,Alimentação,1043,"Potes, Pratos e Talheres",Canal - SEM PLA (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1037,Alimentação,1044,Esterilizadores e Térmicos,Canal - SEM PLA (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,1046,Andadores,,2,0,0,0,0,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,1046,Andadores,Canal - SEM Branding (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,1046,Andadores,Canal - SEM PLA (WA),8,0,0,0,7,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,1046,Andadores,Canal - SEO (WA),2,0,0,0,2,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,1047,Bebês Conforto,,2,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,1047,Bebês Conforto,Canal - SEM PLA (WA),10,0,0,0,8,1,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,1047,Bebês Conforto,Canal - SEO (WA),2,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,1048,Cadeiras para Automóveis,,7,0,0,0,3,0,0,1,1
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,1048,Cadeiras para Automóveis,Canal - Afiliados (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,1048,Cadeiras para Automóveis,Canal - Comparador de Preço (WA),1,0,0,0,1,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,1048,Cadeiras para Automóveis,Canal - Email Marketing (WA),2,0,0,0,2,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,1048,Cadeiras para Automóveis,Canal - Retargeting (WA),2,0,0,0,2,0,0,0,0
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,1048,Cadeiras para Automóveis,Canal - SEM Branding (WA),3,1,280.16,1,2,0,0,0,1
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,1048,Cadeiras para Automóveis,Canal - SEM PLA (WA),38,1,185.59,1,33,3,1,1,1
CB-Desk-DeptoLinhaSubCanal-Hour2018092817,2018-10-01 12:55:18.0,"September 28, 2018",CB-Desk,"September 28, 2018, Hour 17",983,Bebês,1045,Passeio,1048,Cadeiras para Automóveis,Canal - SEO (WA),6,0,0,0,4,1,0,0,0
